MSOA11CD,07/03/2020,14/03/2020,21/03/2020,28/03/2020,04/04/2020,11/04/2020,18/04/2020,25/04/2020,02/05/2020,09/05/2020,16/05/2020,23/05/2020,30/05/2020,13/06/2020
E02005679,5.2,2.46,,,2.97,1.7,1.27,,,,,,,
E02005680,5.2,2.46,,,2.97,1.7,1.27,,,,,,,
E02005681,5.2,2.46,,2.81,2.97,1.7,1.27,,,,,,,
E02005682,5.2,2.46,,,2.97,1.7,1.27,1.51,,,,,,
E02005683,5.2,2.46,,2.81,2.97,1.7,1.47,,,,,,,
E02005684,5.2,,,2.81,2.97,1.7,,,,,,,,
E02005685,5.2,,,2.81,2.97,1.7,,,,,,,,
E02005686,5.2,,,3.57,2.97,1.7,,,,,,,,
E02005687,5.2,,,2.81,2.97,1.7,,,,,,,,
E02005688,5.2,2.46,,2.81,2.97,1.7,,,,,,,,
E02005689,5.2,,,3.57,2.97,1.7,,,,,,,,
E02005690,5.2,,,3.57,2.97,1.7,,,,,,,,
E02005691,5.2,,,3.57,2.97,1.7,,,,,,,,
E02005692,5.2,2.46,,,,,1.27,1.51,,,,,,
E02005693,5.2,2.46,,,,,1.27,1.51,,,,,,
E02005694,5.2,2.46,,,,,1.27,1.51,,,,,,
E02005695,5.2,2.46,,,,,1.27,1.51,,,,,,
E02005696,5.2,2.46,,,1.99,1.7,1.27,1.51,,,,,,
E02005697,5.2,2.46,,,,,1.27,1.51,,,,,,
E02005698,5.2,2.46,,,,,1.27,1.51,,,,,,
E02005699,5.2,2.46,,,1.99,1.7,1.27,1.51,,,,,,
E02005700,5.2,2.46,,,2.97,1.7,1.27,1.51,,,,,,
E02005701,5.2,2.46,,,1.99,1.7,1.27,1.51,,,,,,
E02005702,,,,,2.54,1.72,,,,,,,,
E02005703,,,,,2.54,1.72,,,,,,,,
E02005704,,,,,2.54,1.72,,,,,,,,
E02005705,,,,,2.54,1.72,,,,,,,,
E02005706,,,,,2.54,1.72,,,,,,,,
E02005707,,,,,2.54,1.72,,,,,,,,
E02005708,,,,,2.54,1.72,,,,,,,,
E02005709,,,,,2.54,1.72,1.44,,,,,,,
E02005710,,,,,2.54,1.72,1.44,,,,,,,
E02005711,,,,,2.54,1.72,1.44,,,,,,,
E02005712,,,,,2.54,1.72,1.44,,,,,,,
E02005713,,,,,2.54,1.72,1.44,,,,,,,
E02005714,,,,,2.54,1.72,1.44,,,,,,,
E02005715,,,,,2.54,1.72,1.44,4.2,3.8,,,,,
E02005716,,,,,2.54,1.72,1.44,,,,,,,
E02005717,,,,,2.54,1.72,1.44,,,,,,,
E02005718,,,,,2.54,1.72,1.44,,,,,,,
E02005719,,,,,2.54,1.72,1.44,,,,,,,
E02005720,,,,,2.54,1.72,1.44,,,,,,,
E02005721,,,,,2.54,1.72,1.44,,,,,,,
E02005722,,,,,2.54,1.72,1.44,,,,,,,
E02005723,,,,,2.54,1.72,1.44,,,,,,,
E02005724,,,,,2.54,1.72,1.44,,,,,,,
E02005725,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005726,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005727,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005728,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005729,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005730,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005731,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005732,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005733,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005734,,,,,2.54,1.72,1.44,,,,,,,
E02005735,,,,,2.54,1.72,1.44,,,,,,,
E02005736,,,,,2.54,1.72,1.44,,,,,,,
E02005737,,,,,2.54,1.72,1.44,,,,,,,
E02005738,,,,,2.54,1.72,1.44,,,,,,,
E02005739,,,,,2.54,1.72,1.44,,,,,,,
E02005740,,,,,2.54,1.72,1.44,,,,,,,
E02005741,,,,,2.54,1.72,1.44,,,,,,,
E02005742,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005743,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005744,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005745,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005746,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005747,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005748,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005749,,3,2.76,3.71,2.54,1.72,,,,,,,,
E02005750,,,,,2.54,1.72,1.44,1.33,,,,,,
E02005751,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005752,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005753,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005754,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005755,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02005756,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02005757,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005758,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005759,,,,,2.54,,1.44,1.33,,,,,,
E02005760,,,,,2.54,,1.44,1.33,,,,,,
E02005761,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02005762,,3,2.76,,2.54,1.72,1.44,1.33,,,,,,
E02005763,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005764,,3,2.76,,2.54,1.72,1.44,1.33,,,,,,
E02005765,,3,,,2.54,1.63,1.44,1.33,,,,,,
E02005766,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02005767,,3,,,2.54,1.63,1.44,1.33,,,,,,
E02005768,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005769,,,,,2.54,1.63,1.44,1.33,,,,,,
E02005770,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005771,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005772,,,,,2.54,1.63,1.44,1.33,,,,,,
E02005773,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005774,,,,,2.54,1.63,1.44,1.33,,,,,9.51,
E02005775,,3,,,2.54,1.72,1.44,1.33,,,,,,
E02005776,,,,,2.54,,1.44,1.33,,,,,,
E02005777,,,,,2.54,1.63,1.44,1.33,,,,,,
E02005778,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02005779,,3,,,2.54,1.63,1.44,1.33,,,,,,
E02005780,,3,,,2.54,1.63,1.44,1.33,,,,,,
E02005781,,,,,2.54,1.63,1.44,1.33,,,,,,
E02005782,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02005783,,3,2.76,3.71,2.54,1.72,1.44,1.33,,,,,,
E02005784,,3,2.76,3.71,2.54,1.72,1.44,1.33,3.4,,,,,
E02005785,,3,2.76,3.71,2.54,1.72,1.44,1.33,3.4,,,,,
E02005786,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005787,,3,2.76,3.71,2.54,1.72,1.44,,,,,,,
E02005788,,,,,2.54,,1.44,1.33,,,,,,
E02005789,,,,,2.54,,1.44,1.33,,,,,,
E02005790,,,,,2.54,,1.44,1.33,,,,,,
E02005791,,,,,2.54,,1.44,1.33,,,,,,
E02005794,,,,,2.54,,1.44,1.33,,,,,,
E02005795,,,,,2.54,,1.44,1.33,,,,,,
E02005796,,,,,2.54,,1.44,1.33,,,,,,
E02005797,,,,,2.54,,1.44,1.33,,,,,,
E02005798,,,,,2.54,,1.44,1.33,,,,,,
E02005799,,,,,2.54,,1.44,1.33,,,,,,
E02005800,,,,,2.54,,1.44,1.33,,,,,,
E02005801,,,,,2.54,,1.44,1.33,,,,,,
E02005802,,,,,2.54,,1.44,1.33,,,,,,
E02005803,,,,,2.54,,1.44,1.33,,,,,,
E02005804,,,,,2.54,,1.44,1.33,,,,,,
E02005805,,,,,2.54,,1.44,1.33,,,,,,
E02005806,,,,,2.54,,1.44,1.33,,,,,,
E02005807,,,,,2.54,,1.44,1.33,,,,,,
E02005808,,,,,2.54,,1.44,1.33,,,,,,
E02005809,,,,,2.54,,1.44,1.33,,,,,,
E02005810,,,,,2.54,,1.44,1.33,,,,,,
E02005811,,,,,,,1.44,1.33,,,,,,
E02005812,,,,,,,1.44,1.33,,,,,,
E02005813,,,,,2.82,,1.44,1.33,,,,,,
E02005814,,,,,2.82,,1.44,1.33,,,,,,
E02005815,,,,,2.82,,1.44,1.33,,,,,,
E02005816,,,,,2.82,,1.44,1.33,,,,,,
E02005817,,,,,2.82,,1.44,1.33,,,,,,
E02005818,,,,,2.82,,1.44,1.33,,,,,,
E02005819,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005820,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005821,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005822,,4.29,4.12,4.35,2.82,1.76,,4.91,,,,,,
E02005823,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005824,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005825,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005826,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005827,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005828,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005829,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005830,,4.29,4.12,4.35,2.82,1.76,,,,,,,,
E02005831,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005832,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005833,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02005834,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005835,,,,,2.82,,,,,,,,,
E02005836,,,,,2.82,,,,,,,,,
E02005837,,,,4.35,2.82,,,,,,,,,
E02005838,,,,4.35,2.82,,,,,,,,,
E02005839,,,,4.35,2.82,,,,,,,,,
E02005840,,,,4.35,2.82,,,,,,,,,
E02005842,,,,4.35,2.82,,,,,,,,,
E02005843,,,,4.35,2.82,,,,,,,,,
E02005844,,,,4.35,2.82,,,,,,,,,
E02005846,,,,4.35,2.82,,,,,,,,,
E02005847,,,,4.35,2.82,,,,,,,,,
E02005848,,,,4.35,2.82,,,,,,,,,
E02005849,,,,4.35,2.82,,,,,,,,,
E02005850,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02005851,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02005852,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02005853,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02005856,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005857,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02005858,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005859,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005860,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005861,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005862,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005863,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005864,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005865,,,4.12,4.35,2.82,,,,,,,,,
E02005866,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005868,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005869,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005870,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005871,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005872,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005873,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005874,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005875,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005876,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005877,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005878,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005879,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005880,,,4.12,4.35,2.82,,,,,,,,,
E02005881,,,4.12,4.35,2.82,,,,,,,,,
E02005882,,,4.12,4.35,2.82,,,,,,,,,
E02005883,,,4.12,4.35,2.82,,,,,,,,,
E02005884,,,4.12,4.35,2.82,,,,,,,,,
E02005885,,,4.12,4.35,2.82,1.76,,,,,,,,
E02005886,,,4.12,4.35,2.82,,,,,,,,,
E02005887,,,4.12,4.35,2.82,,,,,,,,,
E02005888,,,4.12,4.35,2.82,,,,,,,,,
E02005889,,,4.12,4.35,2.82,1.76,,,,,,,,
E02005890,,,4.12,4.35,2.82,,,,,,,,,
E02005891,,,4.12,4.35,2.82,,,,,,,,,
E02005892,,,4.12,4.35,2.82,,,,,,,,,
E02005893,,,4.12,4.35,2.82,,,,,,,,,
E02005894,,,4.12,4.35,2.82,,,,,,,,,
E02005895,,,,4.35,2.82,,,,,,,,,
E02005896,,,,4.35,2.82,,,,,,,,,
E02005897,,,4.12,4.35,2.82,,,,,,,,,
E02005898,,,4.12,4.35,2.82,,,,,,,,,
E02005899,,,4.12,4.35,2.82,,,,,,,,,
E02005900,,,4.12,4.35,2.82,,,,,,,,,
E02005901,,,4.12,4.35,2.82,,,,,,,,,
E02005902,,,4.12,4.35,2.82,,,,,,,,,
E02005903,,,4.12,4.35,2.82,,,,,,,,,
E02005904,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005905,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005906,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005907,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005908,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005909,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005910,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005911,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005912,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005913,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005914,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005915,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005916,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005917,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005918,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005919,,4.29,4.12,4.35,2.82,,1.27,,,,,,,
E02005920,,,4.12,4.35,2.82,,1.27,,,,,,,
E02005921,5.2,,,3.57,2.97,1.7,,,,,,,,
E02005922,5.2,,3.6,3.57,2.97,1.7,,,,,,,,
E02005923,5.2,,3.6,3.57,2.97,1.7,,,,,,,,
E02005924,5.2,,,3.57,2.97,1.7,,,,,,,,
E02005925,5.2,,3.6,3.57,2.97,1.7,,,,,,,,
E02005926,5.2,,3.6,3.57,2.97,1.7,,,,,,,,
E02005927,5.2,,3.6,3.57,2.97,1.7,,,,,,,,
E02005928,5.2,,3.6,3.57,2.97,1.7,,,,,,,,
E02005929,5.2,,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02005930,5.2,,3.6,3.57,2.97,1.7,,,,,,,,
E02005931,5.2,5.07,,3.57,2.97,1.7,,,,,,,,
E02005932,5.2,5.07,,3.57,2.97,1.7,,,,,,,,
E02005933,5.2,5.07,,3.57,2.97,1.7,,,,,,,,
E02005934,5.2,5.07,,3.57,2.97,1.7,,,,,,,,
E02005935,5.2,5.07,,3.57,2.97,1.7,,,,,,,,
E02005936,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005937,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005938,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005939,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005940,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005941,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005942,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005943,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005944,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005945,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005946,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005947,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005948,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005949,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005950,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005951,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005952,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005953,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005954,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005955,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005956,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005957,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005958,5.2,5.07,,3.57,2.97,1.7,2.18,,,,,,,
E02005959,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005960,5.2,5.07,,3.57,2.97,1.7,2.18,,,,,,,
E02005961,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005962,5.2,5.07,,2.81,2.97,1.7,2.18,,,,,,,
E02005963,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005964,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005965,5.2,5.07,,3.57,2.97,1.7,,,,,,,,
E02005966,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005967,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005968,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005969,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005970,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005971,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005972,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005973,,5.07,,2.81,2.97,1.7,1.66,,,,,,,
E02005974,,5.07,,2.81,2.97,1.7,1.66,,,,,,,
E02005975,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005976,,5.07,,2.81,2.97,1.7,1.66,,,,,,,
E02005977,,5.07,3.6,3.57,2.97,1.7,1.66,,5.92,,,,,
E02005978,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005979,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005980,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005981,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005982,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005983,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005984,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005985,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005986,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02005987,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005988,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005991,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005992,,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005993,5.2,,3.6,3.57,2.97,1.7,1.57,4.75,,,,,,
E02005994,5.2,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02005995,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02005996,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005997,5.2,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02005998,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02005999,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02006000,5.2,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02006001,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02006002,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02006003,5.2,5.07,3.6,3.57,2.97,1.7,,,,,,,,
E02006004,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02006005,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02006006,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02006007,,5.07,3.6,3.57,2.97,1.7,1.57,,,,,,,
E02006008,,4.29,,,,,,,,,,,,
E02006009,,4.29,,,,,,,,,,,,
E02006010,,4.29,,,,,1.53,,,,,,,
E02006011,,,3.6,,,,1.53,,,,,,,
E02006012,,,3.6,,,,,,,,,,,
E02006013,,4.29,3.6,,,,,,,,,,,
E02006014,,,3.6,3.57,,,,,,,,,,
E02006015,,4.29,,,2.91,1.76,1.47,1.5,,,,,,
E02006016,,4.29,,,2.91,1.76,1.47,1.5,,,,,,
E02006017,,,,,,,1.47,1.5,2.38,2.1,,,,
E02006018,,4.29,,,,1.76,1.47,1.5,,,,,,
E02006019,,4.29,,,,,1.47,1.5,2.38,2.1,,,,
E02006020,,4.29,,,,1.76,1.47,1.5,,,,,,
E02006021,,,,,,,1.47,1.5,2.38,2.1,,,,
E02006022,,4.29,,,,,1.47,1.5,2.38,2.1,,,,
E02006023,,,,,,,1.47,,,,,,,
E02006024,,,,,,,1.47,,,,,,,
E02006026,,,,,,,1.47,,2.38,2.1,,,,
E02006028,,,,,,,1.53,,2.19,2.1,,,,
E02006029,,,,,,,1.47,,2.19,2.1,,,,
E02006030,,,,,,,1.47,,2.19,2.1,,,,
E02006031,,,,,,,1.47,,2.19,2.1,,,,
E02006032,,,,,,,1.47,,,,,,,
E02006033,,,,,,,1.53,,2.19,,,,,
E02006034,,,,,,,1.53,,2.19,,,,,
E02006035,,,,,,,1.53,,,,,,,
E02006036,,,,,,,1.53,,2.19,,,,,
E02006037,,,,,,,1.53,,2.19,,,,,
E02006038,,,,,,,1.53,,,,,,,
E02006039,,,3.6,,,,1.53,,,,,,,
E02006040,,,3.6,,,,1.53,,,,,,,
E02006041,,,3.6,,,,1.53,,,,,,,
E02006042,,,3.6,,,,1.53,,,,,,,
E02006043,,,3.6,3.57,,,1.53,,,,,,,
E02006044,,,3.6,3.57,,,1.53,,,,,,,
E02006045,,,3.6,3.57,,,1.53,,,,,,,
E02006046,,,3.6,3.57,,,1.53,,,,,,,
E02006047,,,3.6,3.57,,,,,,,,,,
E02006048,,,3.6,3.57,,,,,,,,,,
E02006049,,,3.6,3.57,,,,,,,,,,
E02006050,,,3.6,3.57,,,,,,,,,,
E02006051,,,3.6,3.57,,,,,,,,,,
E02006052,,,3.6,3.57,,,,,,,,,,
E02006053,,,3.6,3.57,,,,,,,,,,
E02006054,,,3.6,3.57,,,,,,,,,,
E02006055,,,3.6,3.57,,,,,,,,,,
E02006056,,,3.6,3.57,,,,,,,,,,
E02006057,,,3.6,3.57,,,,,,,,,,
E02006058,,,3.6,3.57,,,,,,,,,,
E02006059,,,3.6,3.57,,,,,,,,,,
E02006060,,,3.6,3.57,,,,,,,,,,
E02006061,,,3.6,3.57,,,,,,,,,,
E02006062,,,3.6,3.57,,,,,,,,,,
E02006063,,,3.6,3.57,,,,,,,,,,
E02006064,,,3.6,3.57,,,,,,,,,,
E02006065,,,3.6,3.57,,,,,,,,,,
E02006066,,,3.6,3.57,,,,,,,,,,
E02006067,,,3.6,3.57,,,,,,,,,,
E02006068,,,3.6,3.57,,,,,,,,,,
E02006069,,,3.6,3.57,,,,,,,,,,
E02006070,,,3.6,3.57,,,,,,,,,,
E02006071,,,3.6,3.57,,,,,,,,,,
E02006072,,,3.6,3.57,,,,,,,,,,
E02006073,,,3.6,3.57,,,,,,,,,,
E02006074,,,3.6,3.57,,,,,,,,,,
E02006075,,,3.6,3.57,,,,,,,,,,
E02006076,,,3.6,3.57,,,,,,,,,,
E02006077,,,3.6,3.57,,,,,,,,,,
E02006078,,,3.6,3.57,,,,,,,,,,
E02006079,,,3.6,3.57,,,,,,,,,,
E02006080,,,3.6,3.57,,,,,,,,,,
E02006081,,,3.6,3.57,,,,,,,,,,
E02006082,,,3.6,3.57,,,,,,,,,,
E02006083,,,3.6,3.57,,,,,,,,,,
E02006084,,,3.6,3.57,,,,,,,,,,
E02006085,,,3.6,3.57,,,,,,,,,,
E02006086,,,3.6,3.57,,,,,,,,,,
E02006087,,,3.6,3.57,,,,,,,,,,
E02006088,,,3.6,3.57,,,,,,,,,,
E02006089,,,3.6,3.57,,,,,,,,,,
E02006090,,,3.6,3.57,,,,,,,,,,
E02006091,,,3.6,3.57,,,,,,,,,,
E02006092,,,3.6,3.57,,,,,,,,,,
E02006093,,,3.6,3.57,,,,,,,,,,
E02006094,,,3.6,3.57,,,,,,,,,,
E02006095,,,3.6,3.57,,,,,,,,,,
E02006096,,,3.6,3.57,,,,,,,,,,
E02006097,,,3.6,3.57,,,,,,,,,,
E02006098,,,3.6,3.57,,,,,,,,,,
E02006099,,,3.6,3.57,,,,,,,,,,
E02006100,,,3.6,3.57,,,,,,,,,,
E02006101,,,3.6,3.57,,,,,,,,,,
E02006102,,,3.6,3.57,,,,,,,,,,
E02006103,,,3.6,3.57,,,,,,,,,,
E02006104,,,3.6,3.57,,,,,,,,,,
E02006105,,,3.6,3.57,,,,,,,,,,
E02006106,,,3.6,3.57,,,,,,,,,,
E02006107,,,3.6,3.57,,,,,,,,,,
E02006108,,,3.6,3.57,,,,,,,,,,
E02006109,,,3.6,3.57,,,,,,,,,,
E02006110,,,3.6,3.57,,,,,,,,,,
E02006111,,,3.6,3.57,,,,,,,,,,
E02006112,,,3.6,3.57,,,,,,,,,,
E02006113,,,3.6,3.57,,,,,,,,,,
E02006114,,,3.6,3.57,,,,,,,,,,
E02006115,,,3.6,3.57,,,,,,,,,,
E02006116,,,3.6,3.57,,,,,,,,,,
E02006117,,,3.6,3.57,,,,,,,,,,
E02006118,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006119,,4.29,4.12,4.35,,1.76,1.54,,,,,,,
E02006120,,4.29,4.12,4.35,,1.76,1.54,,,,,,,
E02006121,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006122,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006123,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006124,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006125,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006126,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006127,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006128,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006129,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006130,,4.29,4.12,4.35,,1.76,,,,,,,,
E02006131,,4.29,4.12,4.35,2.82,1.76,1.47,2.89,,,,,,
E02006132,,4.29,4.12,4.35,2.82,1.76,1.47,,,,,,,
E02006133,,4.29,4.12,4.35,2.82,1.76,1.47,,,,,,,
E02006134,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02006135,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02006136,,4.29,4.12,4.35,2.82,1.76,1.54,,,,,,,
E02006137,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02006138,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02006139,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02006140,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
E02006141,,4.29,4.12,4.35,2.82,1.76,1.27,,,,,,,
