"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01023375"	46.3
"E01023376"	12.6
"E01023377"	62.6
"E01023378"	76.0
"E01023379"	25.0
"E01023380"	9.2
"E01023381"	71.2
"E01023382"	15.7
"E01023383"	16.8
"E01023384"	2.0
"E01023385"	10.4
"E01023386"	7.8
"E01023387"	19.1
"E01023388"	6.3
"E01023389"	36.4
"E01023390"	2.7
"E01023391"	27.4
"E01023392"	8.9
"E01023393"	1.1
"E01023394"	13.9
"E01023395"	6.5
"E01023396"	13.3
"E01023397"	1.9
"E01023398"	11.2
"E01023399"	8.9
"E01023400"	7.1
"E01023401"	1.8
"E01023402"	3.0
"E01023403"	10.7
"E01023404"	2.4
"E01023405"	3.4
"E01023406"	16.4
"E01023407"	31.8
"E01023408"	70.0
"E01023409"	17.0
"E01023410"	57.6
"E01023411"	12.6
"E01023412"	64.8
"E01023413"	12.8
"E01023414"	10.2
"E01023415"	37.5
"E01023416"	46.3
"E01023417"	23.0
"E01023418"	4.8
"E01023419"	18.1
"E01023420"	33.2
"E01023421"	38.1
"E01023422"	70.1
"E01023423"	21.7
"E01023424"	34.7
"E01023425"	31.1
"E01023426"	9.1
"E01023427"	2.1
"E01023428"	39.7
"E01023429"	3.9
"E01023430"	44.8
"E01023431"	33.8
"E01023432"	20.8
"E01023433"	6.6
"E01023434"	21.0
"E01023435"	9.2
"E01023436"	20.0
"E01023437"	4.7
"E01023438"	16.2
"E01023439"	20.4
"E01023440"	42.2
"E01023441"	22.5
"E01023442"	29.8
"E01023443"	34.6
"E01023444"	34.8
"E01023445"	9.0
"E01023446"	5.8
"E01023447"	4.3
"E01023448"	45.6
"E01023449"	43.3
"E01023450"	16.7
"E01023451"	35.0
"E01023452"	69.4
"E01023453"	61.4
"E01023454"	61.6
"E01023455"	40.7
"E01023456"	61.1
"E01023457"	30.6
"E01023458"	29.8
"E01023459"	57.5
"E01023460"	26.5
"E01023461"	80.5
"E01023462"	52.4
"E01023463"	42.2
"E01023464"	37.8
"E01023465"	35.7
"E01023466"	11.5
"E01023467"	49.3
"E01023468"	61.0
"E01023469"	7.8
"E01023470"	5.7
"E01023471"	33.5
"E01023472"	1.6
"E01023473"	32.2
"E01023474"	28.7
"E01023475"	5.2
"E01023476"	47.2
"E01023477"	10.0
"E01023478"	4.3
"E01023479"	10.5
"E01023480"	28.9
"E01023481"	33.8
"E01023482"	40.0
"E01023483"	8.5
"E01023484"	9.9
"E01023485"	47.7
"E01023486"	39.0
"E01023487"	2.7
"E01023488"	4.8
"E01023489"	12.2
"E01023490"	27.7
"E01023491"	33.5
"E01023492"	32.0
"E01023493"	49.6
"E01023494"	46.8
"E01023495"	38.4
"E01023496"	42.4
"E01023497"	42.1
"E01023498"	18.6
"E01023499"	15.6
"E01023500"	64.1
"E01023501"	25.4
"E01023502"	25.7
"E01023503"	36.6
"E01023504"	13.9
"E01023505"	31.4
"E01023506"	29.3
"E01023507"	45.9
"E01023508"	44.9
"E01023509"	36.5
"E01023510"	42.9
"E01023511"	4.5
"E01023512"	19.2
"E01023513"	6.5
"E01023514"	7.7
"E01023515"	17.1
"E01023516"	34.3
"E01023517"	8.5
"E01023518"	4.1
"E01023519"	4.9
"E01023520"	5.6
"E01023523"	79.1
"E01023524"	81.7
"E01023525"	29.0
"E01023526"	65.7
"E01023527"	18.5
"E01023528"	23.7
"E01023529"	3.1
"E01023530"	5.8
"E01023531"	9.0
"E01023532"	16.3
"E01023533"	3.3
"E01023534"	6.1
"E01023535"	6.5
"E01023536"	1.2
"E01023537"	3.1
"E01023538"	1.6
"E01023539"	4.8
"E01023540"	3.7
"E01023541"	4.6
"E01023542"	7.8
"E01023543"	2.2
"E01023544"	16.1
"E01023545"	1.5
"E01023546"	2.3
"E01023547"	1.0
"E01023548"	22.6
"E01023549"	16.2
"E01023550"	58.1
"E01023551"	63.8
"E01023552"	4.0
"E01023553"	28.8
"E01023554"	10.1
"E01023555"	14.0
"E01023556"	23.6
"E01023557"	28.8
"E01023558"	11.1
"E01023559"	39.2
"E01023560"	9.3
"E01023561"	7.9
"E01023562"	21.0
"E01023563"	15.0
"E01023564"	10.6
"E01023565"	32.6
"E01023566"	81.9
"E01023567"	5.5
"E01023568"	19.3
"E01023569"	10.0
"E01023570"	2.4
"E01023571"	28.1
"E01023572"	7.6
"E01023573"	2.2
"E01023574"	2.8
"E01023575"	6.4
"E01023576"	42.1
"E01023577"	25.3
"E01023578"	56.6
"E01023579"	5.9
"E01023580"	27.5
"E01023581"	57.0
"E01023582"	23.8
"E01023583"	22.3
"E01023584"	26.0
"E01023585"	52.8
"E01023586"	33.0
"E01023587"	16.9
"E01023588"	31.6
"E01023589"	13.7
"E01023590"	19.6
"E01023591"	26.6
"E01023592"	7.2
"E01023593"	5.7
"E01023594"	35.0
"E01023595"	34.5
"E01023596"	23.9
"E01023597"	53.2
"E01023598"	47.2
"E01023600"	20.7
"E01023601"	6.9
"E01023602"	5.4
"E01023603"	21.2
"E01023604"	16.9
"E01023605"	1.5
"E01023606"	10.0
"E01023607"	24.3
"E01023608"	25.2
"E01023609"	21.0
"E01023610"	47.1
"E01023611"	8.1
"E01023612"	12.9
"E01023613"	4.1
"E01023614"	63.0
"E01023615"	63.0
"E01023616"	8.1
"E01023617"	19.8
"E01023618"	6.1
"E01023619"	15.4
"E01023620"	10.9
"E01023621"	10.6
"E01023622"	32.3
"E01023623"	39.3
"E01023624"	26.7
"E01023625"	54.9
"E01023626"	48.5
"E01023627"	46.7
"E01023628"	31.1
"E01023629"	24.6
"E01023630"	6.5
"E01023631"	5.0
"E01023632"	16.9
"E01023633"	9.1
"E01023634"	40.5
"E01023635"	1.5
"E01023636"	12.6
"E01023637"	1.9
"E01023638"	10.0
"E01023639"	34.3
"E01023640"	5.1
"E01023641"	5.4
"E01023642"	75.9
"E01023643"	28.1
"E01023644"	31.6
"E01023645"	40.9
"E01023646"	12.2
"E01023647"	50.6
"E01023648"	70.8
"E01023649"	10.5
"E01023650"	3.2
"E01023651"	7.9
"E01023652"	8.6
"E01023653"	32.4
"E01023654"	32.9
"E01023655"	51.0
"E01023656"	11.1
"E01023657"	39.2
"E01023658"	10.7
"E01023659"	53.6
"E01023660"	24.8
"E01023661"	21.6
"E01023662"	15.7
"E01023663"	48.2
"E01023664"	20.7
"E01023665"	8.8
"E01023666"	3.1
"E01023667"	9.1
"E01023668"	8.6
"E01023669"	2.8
"E01023670"	14.8
"E01023671"	7.7
"E01023672"	16.1
"E01023673"	29.9
"E01023674"	7.1
"E01023675"	51.9
"E01023676"	11.0
"E01023677"	39.2
"E01023678"	39.4
"E01023679"	19.0
"E01023680"	38.0
"E01023681"	3.7
"E01023682"	20.8
"E01023683"	13.3
"E01023684"	35.5
"E01023685"	21.8
"E01023686"	61.9
"E01023687"	5.6
"E01023688"	12.9
"E01023689"	46.8
"E01023690"	36.2
"E01023691"	74.8
"E01023692"	16.9
"E01023693"	15.4
"E01023694"	68.3
"E01023695"	47.5
"E01023696"	88.4
"E01023697"	21.8
"E01023698"	62.9
"E01023699"	41.4
"E01023700"	82.1
"E01023701"	22.6
"E01023702"	15.2
"E01023703"	34.3
"E01023704"	15.6
"E01023705"	7.8
"E01023706"	12.2
"E01023708"	6.2
"E01023709"	4.9
"E01023710"	9.7
"E01023711"	10.3
"E01023712"	18.9
"E01023713"	24.7
"E01023714"	69.7
"E01023715"	47.9
"E01023716"	20.6
"E01023717"	33.8
"E01023718"	50.5
"E01023719"	11.9
"E01023720"	14.8
"E01023721"	42.9
"E01023722"	41.7
"E01023723"	12.8
"E01023724"	31.8
"E01023725"	61.1
"E01023726"	2.1
"E01023727"	4.1
"E01023728"	12.9
"E01023729"	6.3
"E01023730"	34.8
"E01023731"	53.3
"E01023732"	48.2
"E01023733"	68.7
"E01023734"	44.5
"E01023735"	27.7
"E01023736"	24.0
"E01023737"	4.0
"E01023738"	3.0
"E01023739"	8.3
"E01023740"	4.2
"E01023741"	6.1
"E01023742"	70.2
"E01023743"	32.1
"E01023744"	70.3
"E01023745"	15.8
"E01023746"	12.8
"E01023747"	27.2
"E01023748"	62.1
"E01023749"	47.5
"E01023750"	3.0
"E01023751"	5.3
"E01023752"	2.3
"E01023753"	35.6
"E01023754"	22.4
"E01023755"	3.0
"E01023756"	3.3
"E01023757"	3.7
"E01023758"	0.7
"E01023759"	2.3
"E01023760"	24.4
"E01023761"	2.2
"E01023762"	2.5
"E01023763"	24.2
"E01023764"	23.3
"E01023765"	9.6
"E01023766"	4.7
"E01023767"	38.3
"E01023768"	45.0
"E01023769"	7.0
"E01023770"	42.4
"E01023771"	11.1
"E01023772"	1.6
"E01023773"	28.3
"E01023774"	4.4
"E01023775"	5.2
"E01023776"	22.2
"E01023777"	18.2
"E01023778"	5.3
"E01023779"	1.6
"E01023780"	2.3
"E01023781"	2.1
"E01023782"	2.0
"E01023783"	4.2
"E01023784"	27.4
"E01023785"	2.8
"E01023786"	4.4
"E01023787"	2.2
"E01023788"	1.1
"E01023789"	2.1
"E01023790"	2.2
"E01023791"	4.7
"E01023792"	2.8
"E01023793"	2.3
"E01023794"	1.4
"E01023795"	14.3
"E01023796"	1.4
"E01023797"	3.6
"E01023798"	14.8
"E01023799"	61.5
"E01023800"	33.2
"E01023801"	20.3
"E01023802"	20.3
"E01023803"	46.1
"E01023804"	8.8
"E01023805"	4.1
"E01023806"	2.6
"E01023807"	39.6
"E01023808"	17.1
"E01023809"	9.6
"E01023810"	28.9
"E01023811"	19.7
"E01023812"	93.1
"E01023813"	93.8
"E01023814"	53.1
"E01023815"	50.9
"E01023816"	45.9
"E01023817"	33.4
"E01023818"	82.2
"E01023819"	7.9
"E01023820"	47.6
"E01023821"	5.4
"E01023822"	6.8
"E01023823"	10.4
"E01023824"	14.7
"E01023825"	9.9
"E01023826"	14.9
"E01023827"	2.4
"E01023828"	3.5
"E01023829"	9.2
"E01023830"	6.6
"E01023831"	31.4
"E01023832"	17.3
"E01023833"	31.9
"E01023834"	21.4
"E01023835"	27.9
"E01023836"	3.0
"E01023837"	9.3
"E01023838"	12.8
"E01023839"	93.0
"E01023840"	53.8
"E01023841"	79.7
"E01023842"	2.2
"E01023843"	3.0
"E01023844"	1.3
"E01023845"	12.3
"E01023846"	33.8
"E01023847"	10.3
"E01023848"	5.7
"E01023849"	49.4
"E01023850"	3.1
"E01023851"	17.6
"E01023852"	25.0
"E01023853"	78.9
"E01023854"	57.8
"E01023855"	1.9
"E01023856"	2.3
"E01023857"	3.6
"E01023858"	2.1
"E01023859"	2.0
"E01023860"	3.2
"E01023861"	3.5
"E01023862"	2.6
"E01023863"	4.1
"E01023864"	2.4
"E01023865"	2.1
"E01023866"	1.8
"E01023867"	3.2
"E01023868"	7.3
"E01023869"	4.7
"E01023870"	1.7
"E01023871"	2.7
"E01023872"	4.7
"E01023873"	1.8
"E01023874"	5.3
"E01023875"	4.7
"E01023876"	1.1
"E01023877"	3.4
"E01023878"	59.3
"E01023879"	16.3
"E01023880"	9.2
"E01023881"	38.9
"E01023882"	23.7
"E01023883"	7.7
"E01023884"	9.5
"E01023885"	37.9
"E01023886"	6.6
"E01023887"	64.6
"E01023888"	45.8
"E01023889"	60.2
"E01023890"	12.1
"E01023891"	2.9
"E01023892"	2.1
"E01023893"	26.8
"E01023894"	15.6
"E01023895"	1.4
"E01023896"	6.8
"E01023897"	2.6
"E01023898"	2.1
"E01023899"	6.2
"E01023900"	5.1
"E01023901"	2.0
"E01023902"	3.0
"E01023903"	2.7
"E01023904"	4.2
"E01023905"	7.4
"E01023906"	4.7
"E01023907"	10.5
"E01023908"	42.9
"E01023909"	75.6
"E01023910"	68.5
"E01023911"	30.2
"E01023912"	1.9
"E01023913"	1.2
"E01023914"	6.4
"E01023915"	10.1
"E01023916"	2.6
"E01023917"	19.2
"E01023918"	9.7
"E01023919"	37.6
"E01023920"	3.3
"E01023921"	4.3
"E01023922"	2.6
"E01023923"	9.3
"E01023924"	5.2
"E01023925"	24.8
"E01023926"	35.7
"E01023927"	11.2
"E01023929"	3.0
"E01023930"	4.4
"E01023932"	2.7
"E01023933"	6.9
"E01023934"	4.7
"E01023935"	22.7
"E01023936"	4.2
"E01023937"	5.2
"E01023938"	22.5
"E01023939"	5.2
"E01023940"	1.5
"E01023941"	2.3
"E01023942"	5.0
"E01023943"	12.1
"E01023944"	8.7
"E01023945"	2.4
"E01023946"	9.8
"E01023947"	37.6
"E01023948"	76.0
"E01023949"	94.2
"E01023950"	55.1
"E01023951"	8.6
"E01023952"	4.0
"E01023953"	31.2
"E01023954"	6.2
"E01023955"	2.3
"E01023956"	2.7
"E01023957"	1.3
"E01023958"	1.5
"E01023959"	57.1
"E01023960"	8.5
"E01023961"	6.4
"E01023962"	23.9
"E01023963"	7.7
"E01023964"	34.3
"E01023965"	92.6
"E01023966"	77.9
"E01023967"	21.2
"E01023968"	66.9
"E01023969"	32.0
"E01023970"	5.9
"E01023971"	66.4
"E01023972"	6.2
"E01023973"	2.5
"E01023974"	3.9
"E01023975"	5.1
"E01023976"	5.4
"E01023977"	7.4
"E01023978"	66.9
"E01023979"	32.4
"E01023980"	15.5
"E01023981"	31.4
"E01023983"	25.4
"E01023984"	3.0
"E01023985"	53.7
"E01023986"	33.9
"E01023987"	38.8
"E01023988"	61.0
"E01023989"	68.2
"E01023990"	27.1
"E01023992"	8.0
"E01023993"	21.0
"E01023995"	15.5
"E01023996"	53.7
"E01023997"	45.1
"E01023998"	53.3
"E01023999"	44.2
"E01024001"	17.4
"E01024002"	4.8
"E01024003"	23.0
"E01024004"	51.4
"E01024005"	14.0
"E01024006"	80.0
"E01024008"	57.3
"E01024009"	64.4
"E01024010"	33.5
"E01024011"	52.7
"E01024012"	46.6
"E01024013"	38.5
"E01024014"	71.8
"E01024015"	75.7
"E01024016"	16.6
"E01024017"	25.0
"E01024019"	4.1
"E01024020"	2.9
"E01024021"	13.4
"E01024022"	23.6
"E01024023"	8.9
"E01024024"	46.2
"E01024025"	24.1
"E01024026"	49.4
"E01024027"	6.6
"E01024028"	4.2
"E01024029"	9.9
"E01024031"	53.6
"E01024032"	50.8
"E01024033"	50.1
"E01024034"	58.8
"E01024035"	57.3
"E01024036"	56.6
"E01024037"	33.5
"E01024038"	50.2
"E01024039"	71.9
"E01024040"	24.2
"E01024041"	34.9
"E01024042"	40.1
"E01024043"	63.0
"E01024044"	19.4
"E01024045"	33.7
"E01024046"	40.7
"E01024047"	8.6
"E01024048"	9.3
"E01024049"	5.7
"E01024052"	18.9
"E01024053"	44.2
"E01024054"	54.3
"E01024055"	49.8
"E01024056"	91.5
"E01024057"	45.5
"E01024058"	50.4
"E01024059"	21.1
"E01024060"	26.8
"E01024061"	8.7
"E01024062"	47.8
"E01024063"	36.0
"E01024064"	56.7
"E01024065"	25.0
"E01024066"	12.5
"E01024067"	33.7
"E01024068"	51.0
"E01024069"	7.4
"E01024070"	9.5
"E01024071"	16.0
"E01024072"	6.6
"E01024073"	40.2
"E01024074"	65.9
"E01024075"	34.4
"E01024076"	46.1
"E01024077"	45.0
"E01024078"	2.3
"E01024079"	51.5
"E01024080"	4.6
"E01024081"	11.7
"E01024082"	28.5
"E01024083"	27.3
"E01024084"	35.7
"E01024085"	43.8
"E01024086"	25.5
"E01024087"	56.0
"E01024088"	33.0
"E01024089"	58.8
"E01024090"	5.6
"E01024091"	5.9
"E01024092"	4.7
"E01024093"	2.7
"E01024094"	58.7
"E01024095"	35.2
"E01024096"	62.7
"E01024097"	58.1
"E01024098"	71.9
"E01024099"	14.2
"E01024100"	34.0
"E01024101"	18.4
"E01024102"	28.7
"E01024103"	12.9
"E01024104"	3.2
"E01024105"	45.5
"E01024106"	40.2
"E01024107"	47.0
"E01024108"	50.0
"E01024109"	59.6
"E01024110"	27.6
"E01024111"	10.8
"E01024112"	9.7
"E01024113"	33.6
"E01024114"	39.0
"E01024115"	54.0
"E01024116"	48.7
"E01024117"	63.9
"E01024118"	43.3
"E01024119"	22.8
"E01024120"	66.9
"E01024121"	8.2
"E01024122"	6.1
"E01024123"	31.7
"E01024124"	6.7
"E01024126"	3.6
"E01024127"	34.2
"E01024128"	6.5
"E01024129"	4.0
"E01024130"	7.4
"E01024131"	27.9
"E01024132"	2.2
"E01024133"	42.7
"E01024134"	14.5
"E01024135"	16.2
"E01024136"	8.5
"E01024137"	17.3
"E01024138"	4.5
"E01024139"	4.1
"E01024140"	13.4
"E01024141"	7.9
"E01024142"	4.1
"E01024143"	11.0
"E01024144"	6.9
"E01024145"	15.1
"E01024146"	21.9
"E01024147"	20.4
"E01024148"	1.2
"E01024149"	3.4
"E01024150"	37.2
"E01024151"	25.6
"E01024152"	17.8
"E01024153"	35.9
"E01024154"	1.7
"E01024155"	1.5
"E01024156"	1.0
"E01024157"	42.1
"E01024158"	24.0
"E01024159"	69.3
"E01024160"	81.4
"E01024161"	4.8
"E01024162"	3.6
"E01024163"	9.0
"E01024164"	2.4
"E01024165"	1.6
"E01024166"	1.6
"E01024167"	2.3
"E01024168"	4.6
"E01024169"	2.4
"E01024170"	3.0
"E01024171"	10.3
"E01024172"	6.0
"E01024173"	29.3
"E01024174"	9.5
"E01024175"	10.3
"E01024176"	3.3
"E01024177"	2.0
"E01024178"	7.1
"E01024179"	5.6
"E01024180"	3.4
"E01024181"	3.3
"E01024182"	3.6
"E01024183"	15.1
"E01024184"	3.7
"E01024185"	9.6
"E01024186"	4.2
"E01024187"	32.1
"E01024188"	28.1
"E01024189"	23.6
"E01024190"	24.4
"E01024191"	4.4
"E01024192"	4.5
"E01024193"	1.1
"E01024194"	1.5
"E01024195"	9.2
"E01024196"	1.4
"E01024197"	3.8
"E01024198"	36.9
"E01024200"	47.6
"E01024201"	36.7
"E01024202"	26.4
"E01024203"	60.0
"E01024204"	30.0
"E01024205"	33.4
"E01024206"	52.4
"E01024207"	50.5
"E01024208"	28.2
"E01024209"	31.8
"E01024212"	16.4
"E01024213"	25.4
"E01024214"	1.7
"E01024215"	3.4
"E01024216"	4.2
"E01024217"	16.8
"E01024218"	3.7
"E01024219"	29.5
"E01024220"	15.9
"E01024221"	30.9
"E01024222"	9.5
"E01024223"	14.5
"E01024224"	29.0
"E01024225"	3.6
"E01024226"	10.2
"E01024227"	13.1
"E01024228"	5.6
"E01024229"	7.3
"E01024230"	6.3
"E01024231"	3.7
"E01024232"	52.8
"E01024233"	45.7
"E01024234"	69.2
"E01024235"	31.4
"E01024236"	35.1
"E01024237"	48.6
"E01024238"	21.9
"E01024239"	2.5
"E01024240"	2.2
"E01024241"	2.5
"E01024242"	51.7
"E01024243"	12.0
"E01024244"	12.4
"E01024245"	35.7
"E01024246"	2.2
"E01024247"	4.5
"E01024248"	2.7
"E01024249"	1.8
"E01024250"	15.2
"E01024251"	31.9
"E01024252"	8.8
"E01024253"	56.5
"E01024254"	34.4
"E01024255"	64.4
"E01024256"	34.4
"E01024257"	3.4
"E01024258"	10.6
"E01024259"	28.9
"E01024260"	16.7
"E01024261"	22.4
"E01024262"	10.0
"E01024263"	4.8
"E01024264"	3.7
"E01024265"	67.0
"E01024266"	27.8
"E01024267"	18.8
"E01024268"	45.4
"E01024269"	29.9
"E01024270"	38.5
"E01024271"	28.6
"E01024272"	60.5
"E01024273"	78.3
"E01024274"	56.0
"E01024275"	7.1
"E01024276"	8.3
"E01024277"	5.3
"E01024278"	2.2
"E01024279"	2.6
"E01024280"	3.3
"E01024281"	7.2
"E01024282"	3.4
"E01024283"	17.0
"E01024284"	4.5
"E01024285"	19.6
"E01024286"	17.0
"E01024287"	10.6
"E01024288"	23.1
"E01024290"	9.8
"E01024291"	4.6
"E01024292"	14.4
"E01024293"	6.7
"E01024294"	14.4
"E01024295"	1.4
"E01024296"	3.9
"E01024297"	1.4
"E01024298"	8.1
"E01024299"	1.2
"E01024300"	48.1
"E01024301"	59.8
"E01024302"	56.6
"E01024303"	4.7
"E01024304"	7.7
"E01024305"	7.1
"E01024306"	2.4
"E01024307"	8.5
"E01024308"	1.9
"E01024309"	2.1
"E01024310"	10.3
"E01024311"	7.3
"E01024312"	4.6
"E01024313"	12.3
"E01024314"	14.6
"E01024315"	5.6
"E01024316"	41.4
"E01024317"	8.0
"E01024318"	4.6
"E01024319"	26.6
"E01024320"	45.6
"E01024321"	29.5
"E01024322"	15.4
"E01024323"	22.3
"E01024324"	24.7
"E01024325"	37.7
"E01024326"	34.0
"E01024327"	13.3
"E01024328"	38.2
"E01024329"	64.9
"E01024330"	43.9
"E01024331"	46.7
"E01024332"	50.8
"E01024333"	16.5
"E01024334"	46.3
"E01024335"	54.7
"E01024336"	57.3
"E01024337"	36.6
"E01024338"	70.9
"E01024339"	9.4
"E01024340"	8.1
"E01024341"	52.0
"E01024342"	18.5
"E01024343"	41.2
"E01024344"	22.4
"E01024345"	37.5
"E01024346"	38.5
"E01024347"	60.6
"E01024348"	68.4
"E01024349"	21.1
"E01024350"	43.2
"E01024351"	29.8
"E01024352"	2.4
"E01024353"	40.8
"E01024354"	9.6
"E01024355"	9.6
"E01024356"	7.0
"E01024357"	10.2
"E01024358"	6.4
"E01024360"	5.5
"E01024361"	12.5
"E01024362"	47.1
"E01024363"	48.5
"E01024364"	39.3
"E01024365"	38.2
"E01024366"	55.8
"E01024367"	23.8
"E01024369"	17.1
"E01024371"	8.2
"E01024372"	6.1
"E01024373"	12.9
"E01024374"	7.4
"E01024375"	50.1
"E01024376"	42.5
"E01024377"	25.1
"E01024378"	23.2
"E01024379"	45.3
"E01024380"	35.0
"E01024381"	23.3
"E01024382"	1.9
"E01024383"	2.2
"E01024384"	6.4
"E01024385"	27.3
"E01024386"	28.6
"E01024387"	56.0
"E01024388"	19.9
"E01024389"	2.4
"E01024390"	2.3
"E01024391"	5.0
"E01024392"	6.2
"E01024393"	32.3
"E01024394"	35.5
"E01024395"	1.9
"E01024396"	8.8
"E01024397"	1.2
"E01024398"	4.0
"E01024399"	2.7
"E01024400"	10.1
"E01024401"	9.2
"E01024402"	38.5
"E01024403"	15.9
"E01024404"	35.4
"E01024405"	23.7
"E01024406"	44.1
"E01024407"	47.1
"E01024408"	12.2
"E01024409"	17.1
"E01024410"	46.8
"E01024411"	43.1
"E01024413"	3.5
"E01024414"	11.2
"E01024415"	39.0
"E01024416"	51.3
"E01024417"	34.2
"E01024418"	72.6
"E01024419"	49.7
"E01024420"	46.6
"E01024421"	30.1
"E01024422"	12.4
"E01024423"	28.8
"E01024424"	79.6
"E01024425"	18.5
"E01024426"	46.9
"E01024427"	12.2
"E01024428"	24.6
"E01024429"	13.8
"E01024430"	34.1
"E01024431"	41.0
"E01024432"	20.1
"E01024433"	42.4
"E01024434"	8.2
"E01024435"	65.6
"E01024436"	39.0
"E01024437"	43.7
"E01024438"	39.6
"E01024439"	52.5
"E01024440"	50.1
"E01024441"	67.8
"E01024442"	80.7
"E01024443"	52.9
"E01024444"	16.4
"E01024445"	26.1
"E01024446"	41.4
"E01024447"	20.1
"E01024448"	7.9
"E01024449"	62.2
"E01024450"	36.1
"E01024451"	40.3
"E01024452"	34.9
"E01024453"	73.0
"E01024454"	27.6
"E01024455"	41.3
"E01024456"	44.5
"E01024457"	21.1
"E01024458"	63.6
"E01024459"	52.9
"E01024460"	11.0
"E01024461"	22.7
"E01024462"	59.7
"E01024463"	79.7
"E01024464"	70.6
"E01024465"	3.9
"E01024466"	20.9
"E01024467"	40.0
"E01024468"	22.7
"E01024469"	17.6
"E01024470"	50.5
"E01024471"	32.7
"E01024472"	27.9
"E01024473"	7.8
"E01024474"	25.9
"E01024475"	11.6
"E01024476"	4.2
"E01024477"	3.9
"E01024478"	9.2
"E01024479"	16.6
"E01024480"	2.9
"E01024481"	12.8
"E01024482"	5.7
"E01024483"	25.6
"E01024484"	63.1
"E01024485"	13.8
"E01024486"	34.7
"E01024487"	69.3
"E01024488"	20.0
"E01024489"	70.6
"E01024490"	66.3
"E01024491"	3.0
"E01024492"	7.2
"E01024493"	3.8
"E01024494"	6.7
"E01024495"	11.4
"E01024496"	7.9
"E01024497"	13.6
"E01024498"	3.7
"E01024499"	1.6
"E01024500"	2.4
"E01024501"	2.2
"E01024502"	2.4
"E01024503"	13.3
"E01024504"	2.2
"E01024505"	2.9
"E01024507"	1.8
"E01024508"	2.2
"E01024509"	0.8
"E01024510"	5.9
"E01024511"	58.2
"E01024512"	10.4
"E01024513"	20.9
"E01024514"	14.7
"E01024515"	25.4
"E01024516"	36.3
"E01024517"	13.2
"E01024518"	6.5
"E01024519"	31.1
"E01024520"	4.7
"E01024521"	21.5
"E01024522"	10.5
"E01024523"	72.3
"E01024524"	12.4
"E01024525"	13.5
"E01024526"	51.2
"E01024527"	36.2
"E01024528"	14.4
"E01024529"	15.2
"E01024530"	31.7
"E01024531"	26.4
"E01024532"	52.8
"E01024533"	68.1
"E01024534"	13.8
"E01024535"	28.5
"E01024536"	71.9
"E01024537"	60.9
"E01024538"	69.1
"E01024539"	23.0
"E01024540"	63.2
"E01024541"	27.3
"E01024542"	47.1
"E01024544"	62.1
"E01024545"	73.0
"E01024546"	51.0
"E01024547"	31.3
"E01024548"	50.9
"E01024549"	53.9
"E01024550"	54.6
"E01024551"	3.9
"E01024552"	3.9
"E01024553"	4.6
"E01024554"	41.2
"E01024555"	43.8
"E01024556"	37.5
"E01024557"	19.8
"E01024558"	42.6
"E01024559"	3.9
"E01024560"	8.9
"E01024561"	8.2
"E01024562"	9.9
"E01024563"	4.9
"E01024564"	25.6
"E01024565"	41.5
"E01024566"	52.1
"E01024567"	10.9
"E01024568"	41.7
"E01024569"	16.3
"E01024570"	43.4
"E01024571"	31.5
"E01024572"	48.6
"E01024573"	23.9
"E01024575"	27.5
"E01024576"	33.1
"E01024577"	41.1
"E01024578"	32.0
"E01024579"	21.1
"E01024580"	41.3
"E01024581"	31.7
"E01024582"	12.9
"E01024583"	17.2
"E01024584"	3.2
"E01024585"	20.8
"E01024586"	58.0
"E01024587"	54.4
"E01024588"	76.1
"E01024589"	77.4
"E01024590"	2.2
"E01024591"	6.4
"E01024592"	7.0
"E01024593"	2.0
"E01024594"	41.9
"E01024595"	29.0
"E01024596"	6.3
"E01024597"	4.6
"E01024598"	36.7
"E01024599"	3.2
"E01024600"	5.0
"E01024601"	20.9
"E01024602"	4.6
"E01024603"	12.9
"E01024604"	12.9
"E01024605"	9.0
"E01024606"	28.8
"E01024608"	2.8
"E01024609"	2.6
"E01024610"	6.4
"E01024611"	3.4
"E01024612"	7.8
"E01024613"	3.0
"E01024614"	3.7
"E01024615"	2.4
"E01024616"	2.9
"E01024618"	45.8
"E01024619"	49.4
"E01024620"	57.6
"E01024621"	9.8
"E01024622"	27.9
"E01024623"	5.8
"E01024624"	30.3
"E01024625"	34.0
"E01024626"	26.1
"E01024627"	8.0
"E01024628"	56.3
"E01024629"	45.2
"E01024630"	11.8
"E01024631"	46.6
"E01024632"	23.5
"E01024633"	4.5
"E01024634"	6.0
"E01024635"	47.6
"E01024636"	38.6
"E01024637"	69.3
"E01024638"	30.6
"E01024639"	28.2
"E01024640"	28.7
"E01024641"	7.9
"E01024642"	46.5
"E01024643"	11.9
"E01024644"	54.2
"E01024645"	8.3
"E01024646"	5.1
"E01024647"	9.5
"E01024648"	6.4
"E01024649"	3.0
"E01024650"	49.2
"E01024651"	28.7
"E01024652"	66.7
"E01024653"	40.3
"E01024654"	40.9
"E01024655"	64.5
"E01024656"	44.8
"E01024657"	1.2
"E01024658"	2.9
"E01024659"	8.9
"E01024660"	1.9
"E01024661"	4.4
"E01024662"	36.6
"E01024663"	5.5
"E01024664"	4.8
"E01024665"	4.9
"E01024666"	5.6
"E01024667"	1.5
"E01024668"	6.2
"E01024669"	4.3
"E01024670"	5.2
"E01024671"	1.8
"E01024672"	3.7
"E01024673"	12.5
